	ID_GeneontologyIDs_	Gene ontology IDs
14727	GO:0005096; GO:0005829; GO:0005886; GO:0007265; GO:0007389; GO:0008542; GO:0014069; GO:0016358; GO:0017124; GO:0043087; GO:0043113; GO:0043198; GO:0043408; GO:0043524; GO:0046580; GO:0048167; GO:0048169; GO:0050771; GO:0050803; GO:0098880; GO:0098978	14727
14728	GO:0001701; GO:0030424; GO:0043197; GO:0060998; GO:0061001; GO:0099519	14728
14729	GO:0005634; GO:0005737; GO:0005815; GO:0005925; GO:0007015; GO:0007049; GO:0007605; GO:0015629; GO:0030047; GO:0030496; GO:0031267; GO:0031625; GO:0045159; GO:0051015; GO:0051016; GO:0051301; GO:0060088; GO:0120044; GO:1900026	14729
14730	GO:0005739; GO:0005743; GO:0016021; GO:0021554; GO:0032981	14730
14731	GO:0006887	14731
14732	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0014059; GO:0016021; GO:0016192; GO:0017156; GO:0017158; GO:0019905; GO:0030276; GO:0030672; GO:0046928; GO:0048792; GO:0060291; GO:0070382; GO:0071277; GO:0098686	14732
14733	GO:0005829; GO:0005882; GO:0030018; GO:0031594; GO:0042383; GO:0045103; GO:0048471	14733
14734	GO:0000122; GO:0000296; GO:0000976; GO:0001097; GO:0005654; GO:0005667; GO:0005669; GO:0005737; GO:0006352; GO:0006357; GO:0006366; GO:0006367; GO:0006469; GO:0008134; GO:0016251; GO:0030520; GO:0033276; GO:0035035; GO:0035067; GO:0042809; GO:0045344; GO:0045347; GO:0045892; GO:0045944; GO:0046966; GO:0046982; GO:0051123; GO:0071339; GO:0090241; GO:0106140	14734
14735	GO:0002161; GO:0004829; GO:0005524; GO:0005759; GO:0006435; GO:0042803; GO:0070159	14735
14736	GO:0002161; GO:0004832; GO:0005524; GO:0005739; GO:0005829; GO:0006438	14736
14737	GO:0000278; GO:0004843; GO:0005634; GO:0005737; GO:0005788; GO:0005795; GO:0006974; GO:0016320; GO:0016567; GO:0016579; GO:0035871; GO:0071108; GO:0090168; GO:0106300; GO:1905634	14737
14738	GO:0000723; GO:0000781; GO:0000783; GO:0001673; GO:0001701; GO:0003691; GO:0005634; GO:0005654; GO:0006278; GO:0007049; GO:0008022; GO:0010628; GO:0010629; GO:0016233; GO:0016604; GO:0019899; GO:0031627; GO:0031848; GO:0032204; GO:0032205; GO:0032206; GO:0032208; GO:0032210; GO:0032211; GO:0032214; GO:0042162; GO:0042803; GO:0044877; GO:0051000; GO:0061820; GO:0070187; GO:0070198; GO:0090398; GO:0098505; GO:0099087; GO:1903770; GO:1903824; GO:1904115; GO:1904354; GO:1904357; GO:1904430; GO:1905778; GO:1905839; GO:2000773	14738
14739	GO:0000045; GO:0000407; GO:0000422; GO:0005654; GO:0005829; GO:0006497; GO:0009267; GO:0010314; GO:0019898; GO:0032266; GO:0032991; GO:0034045; GO:0034497; GO:0044804; GO:0061739; GO:0080025; GO:0098792	14739
14740	GO:0001525; GO:0005576; GO:0005886; GO:0016021; GO:0030154; GO:0031532; GO:0042995	14740
14741	GO:0003682; GO:0005634; GO:0005654; GO:0005829; GO:0006260; GO:0006281; GO:0007095; GO:0010212; GO:0030174; GO:0033314; GO:0043231	14741
14742	GO:0000049; GO:0000287; GO:0005085; GO:0005524; GO:0005525; GO:0005739; GO:0005741; GO:0005829; GO:0006400; GO:0006979; GO:0008033; GO:0008053; GO:0008193; GO:0016779; GO:0042802; GO:0051289; GO:1990046; GO:1990234	14742
14743	GO:0001938; GO:0002053; GO:0002088; GO:0005109; GO:0005125; GO:0005576; GO:0005615; GO:0005737; GO:0007267; GO:0008284; GO:0022008; GO:0030182; GO:0030324; GO:0031232; GO:0033278; GO:0045165; GO:0045944; GO:0048018; GO:0048146; GO:0050769; GO:0051091; GO:0055009; GO:0060045; GO:0060070; GO:0060317; GO:0060492; GO:0060501; GO:0060716; GO:0061072; GO:0061180; GO:0062023; GO:0071300; GO:0071560; GO:1904948; GO:1904954; GO:1990909	14743
14744	GO:0008146; GO:0016021	14744
14745	GO:0004222; GO:0005887; GO:0006508; GO:0016020; GO:0016055; GO:0017147; GO:0030178; GO:0031301; GO:0031334; GO:0046872; GO:1904808	14745
14746	GO:0001890; GO:0005634; GO:0005737; GO:0007131; GO:0007140; GO:0007283; GO:0008584; GO:0010529; GO:0030154; GO:0034584	14746
14747	GO:0000122; GO:0003677; GO:0003714; GO:0005634; GO:0007507; GO:1990112	14747
14748	GO:0001666; GO:0005730; GO:0005739; GO:0005759; GO:0006662; GO:0006979; GO:0008113; GO:0009725; GO:0009749; GO:0014070; GO:0015035; GO:0030425; GO:0031669; GO:0033743; GO:0042493; GO:0043025; GO:0044877; GO:0048678	14748
14749	GO:0000179; GO:0003712; GO:0003723; GO:0005739; GO:0005759; GO:0006390; GO:0006391; GO:0031167; GO:0034246; GO:0042645	14749
14750	GO:0001525; GO:0001570; GO:0001666; GO:0001837; GO:0001889; GO:0003007; GO:0003150; GO:0003151; GO:0003223; GO:0005024; GO:0005114; GO:0005160; GO:0005539; GO:0005615; GO:0005737; GO:0005887; GO:0006955; GO:0007179; GO:0007181; GO:0008201; GO:0009897; GO:0009986; GO:0015026; GO:0016477; GO:0017015; GO:0017134; GO:0030165; GO:0030509; GO:0030511; GO:0030512; GO:0031012; GO:0031100; GO:0032354; GO:0034673; GO:0034695; GO:0034699; GO:0035556; GO:0043235; GO:0043393; GO:0046332; GO:0048185; GO:0050431; GO:0050680; GO:0051271; GO:0055010; GO:0060038; GO:0060045; GO:0060216; GO:0060317; GO:0060318; GO:0060347; GO:0060389; GO:0060412; GO:0060939; GO:0060979; GO:0061384; GO:0062009; GO:0070062; GO:0070123	14750
14751	GO:0005737; GO:0007283; GO:0030154; GO:0033391	14751
14752	GO:0005743; GO:0006567; GO:0008743	14752
14753	GO:0003723; GO:0007015; GO:0030054; GO:0032091; GO:0051015	14753
14754	GO:0030199; GO:0062023; GO:0070062	14754
14755	GO:0002939; GO:0005634; GO:0005737; GO:0005759; GO:0008175; GO:0009019; GO:0030488; GO:0052906; GO:0070901	14755
14756	GO:0002250; GO:0002309; GO:0002687; GO:0005102; GO:0005125; GO:0005615; GO:0005886; GO:0007165; GO:0007267; GO:0009986; GO:0010759; GO:0016021; GO:0032813; GO:0033209; GO:0042129; GO:0042531; GO:0042802; GO:0043066; GO:0043254; GO:0045785; GO:0050729; GO:0051092; GO:0090026; GO:2000329; GO:2000508	14756
14757	GO:0004842; GO:0005164; GO:0005813; GO:0005829; GO:0006915; GO:0007165; GO:0008270; GO:0008284; GO:0009898; GO:0023019; GO:0031625; GO:0031996; GO:0033209; GO:0035631; GO:0042802; GO:0042981; GO:0043122; GO:0043123; GO:0046330; GO:0048255; GO:0051091; GO:0051092; GO:0070534; GO:0097400	14757
14758	GO:0005102; GO:0005634; GO:0005737; GO:0005739; GO:0005769; GO:0005829; GO:0005938; GO:0006357; GO:0006493; GO:0006605; GO:0008333; GO:0017022; GO:0022008; GO:0030425; GO:0030911; GO:0031410; GO:0031966; GO:0044295; GO:0047496; GO:0048311; GO:0048471; GO:0048813; GO:0050772; GO:0050811; GO:0098957; GO:1904115	14758
14759	GO:0005694; GO:0007131; GO:0042138	14759
14760	GO:0000139; GO:0002079; GO:0002081; GO:0003281; GO:0003413; GO:0003713; GO:0005654; GO:0005793; GO:0005794; GO:0005801; GO:0005856; GO:0006366; GO:0006486; GO:0006888; GO:0007030; GO:0016607; GO:0030133; GO:0031267; GO:0033116; GO:0051216; GO:0060122; GO:0090161; GO:0099041	14760
14761	GO:0005737; GO:0005874; GO:0005875; GO:0007017; GO:0007026; GO:0007165; GO:0008017; GO:0008270; GO:0016567; GO:0030018; GO:0030154; GO:0061630	14761
14762	GO:0003779; GO:0005523; GO:0005829; GO:0005861; GO:0005865; GO:0006936; GO:0008016; GO:0030017; GO:0030049; GO:0030172; GO:0030674; GO:0031013; GO:0032780; GO:0032781; GO:0032972; GO:0042802; GO:0044877; GO:0045214; GO:0051592; GO:0051764; GO:0055010; GO:0060048; GO:0097512; GO:1990584	14762
14763	GO:0003723; GO:0005634; GO:0005737; GO:0005829; GO:0005929; GO:0006606; GO:0008139; GO:0031267; GO:0061608; GO:0070062	14763
14764	GO:0002020; GO:0003713; GO:0005634; GO:0005654; GO:0005737; GO:0005815; GO:0005829; GO:0006355; GO:0008270; GO:0016604; GO:0016922; GO:0019901; GO:0030331; GO:0030520; GO:0031594; GO:0032991; GO:0035035; GO:0044389; GO:0045661; GO:0045893; GO:0099053; GO:1901998	14764
14765	GO:0001817; GO:0002224; GO:0002755; GO:0004888; GO:0005886; GO:0005887; GO:0006954; GO:0006955; GO:0016020; GO:0034166; GO:0038023; GO:0042802; GO:0045087; GO:0050135; GO:0050729; GO:0061809	14765
14766	GO:0001578; GO:0005737; GO:0005874; GO:0007566; GO:0015631; GO:0032273; GO:0046697; GO:0046785	14766
14767	GO:0002115; GO:0015279; GO:0016020; GO:0016021	14767
14768	GO:0004843; GO:0005737; GO:0005829; GO:0016236; GO:0016579; GO:0030433; GO:0030968; GO:0031625; GO:0035523; GO:0035871; GO:0046872; GO:0061578; GO:0070536; GO:0071108; GO:0101005; GO:1904153; GO:1990167; GO:1990168; GO:1990380	14768
14769	GO:0003713; GO:0003729; GO:0005215; GO:0005635; GO:0005643; GO:0005654; GO:0005829; GO:0006606; GO:0006913; GO:0006999; GO:0008139; GO:0008236; GO:0016604; GO:0017056; GO:0031080; GO:0031965; GO:0034399; GO:0042405; GO:0043231; GO:0044615; GO:0048026; GO:0051028; GO:0051292; GO:1990841; GO:1990904	14769
14770	GO:0000398; GO:0003677; GO:0005634; GO:0005829; GO:0007517; GO:0014842; GO:0031062; GO:0045944; GO:2000288	14770
14771	GO:0003697; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005925; GO:0010468; GO:0016020; GO:0016071; GO:0019899; GO:0031625; GO:0039694; GO:0043161; GO:0045087; GO:0050687; GO:0051252; GO:0051607; GO:0070062; GO:0075522	14771
14772	GO:0005634; GO:0005737; GO:0005829; GO:0006629; GO:0007601; GO:0008525; GO:0008526; GO:0015914; GO:0031210; GO:0035091; GO:0070062; GO:0120019; GO:1901611	14772
14773	GO:0001726; GO:0001891; GO:0002102; GO:0002286; GO:0003779; GO:0005178; GO:0005509; GO:0005615; GO:0005737; GO:0005829; GO:0005884; GO:0005886; GO:0005925; GO:0010737; GO:0015629; GO:0016477; GO:0022617; GO:0030054; GO:0030175; GO:0030866; GO:0031100; GO:0032432; GO:0032587; GO:0033157; GO:0051015; GO:0051017; GO:0051020; GO:0051639; GO:0051764; GO:0070062; GO:0071803	14773
14774	GO:0006811; GO:0009611; GO:0016021; GO:0019911; GO:0042552; GO:0043218; GO:0045121	14774
14775	GO:0000082; GO:0000086; GO:0000122; GO:0000278; GO:0000302; GO:0000922; GO:0002039; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005795; GO:0005813; GO:0006468; GO:0006915; GO:0006970; GO:0006974; GO:0006977; GO:0007113; GO:0009314; GO:0030425; GO:0031122; GO:0032465; GO:0043025; GO:0043066; GO:0043491; GO:0044819; GO:0051302; GO:0090166; GO:0090316; GO:0106310; GO:0106311; GO:1901796; GO:1904716; GO:2000777	14775
14776	GO:0003677; GO:0004519; GO:0005524; GO:0005634; GO:0005654; GO:0005829; GO:0005886; GO:0006298; GO:0016446; GO:0032138; GO:0032300; GO:0032389; GO:0036464; GO:0042493	14776
14777	GO:0000030; GO:0004169; GO:0005654; GO:0005730; GO:0005789; GO:0005829; GO:0016021; GO:0035269; GO:0046872; GO:0071712; GO:1904100	14777
14778	GO:0001533; GO:0005521; GO:0005634; GO:0005654; GO:0005737; GO:0005882; GO:0005886; GO:0005912; GO:0007043; GO:0007155; GO:0007165; GO:0010628; GO:0019215; GO:0030057; GO:0030280; GO:0045110; GO:0045296; GO:0098609; GO:0101003; GO:1902373; GO:1990124	14778
14779	GO:0001937; GO:0005148; GO:0005179; GO:0005576; GO:0005615; GO:0007166; GO:0007565; GO:0007595; GO:0008284; GO:0016525; GO:0030879; GO:0031667; GO:0031904; GO:0040014; GO:0046427; GO:1902895; GO:1903489	14779
14780	GO:0004309; GO:0005737; GO:0006798; GO:0006915; GO:0046872	14780
14781	GO:0005765; GO:0005886; GO:0016021; GO:0030670; GO:0031902; GO:0034597; GO:0046856; GO:0050765	14781
14782	GO:0004864	14782
14783	GO:0004930; GO:0004994; GO:0005737; GO:0005886; GO:0005887; GO:0007187; GO:0007215; GO:0007218; GO:0007283; GO:0008285; GO:0021549; GO:0030900; GO:0042277; GO:0042594; GO:0042923; GO:0043005; GO:0071392; GO:1990830	14783
14784	GO:0005085; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0007165; GO:0050709	14784
14785	GO:0005198; GO:0005737; GO:0005783; GO:0005789; GO:0005829; GO:0006886; GO:0006888; GO:0007029; GO:0012507; GO:0030120; GO:0030127; GO:0030134; GO:0043231; GO:0048306; GO:0048471; GO:0051592; GO:0070971; GO:0090110	14785
14786	GO:0000149; GO:0001701; GO:0005789; GO:0005829; GO:0006886; GO:0006888; GO:0008270; GO:0012507; GO:0030127; GO:0043231; GO:0070971; GO:0090110	14786
14787	GO:0000149; GO:0005789; GO:0005829; GO:0006886; GO:0006888; GO:0008270; GO:0012507; GO:0030127; GO:0070971; GO:0090110	14787
14788	GO:0000017; GO:0005354; GO:0005355; GO:0005367; GO:0005372; GO:0005412; GO:0005769; GO:0005886; GO:0005887; GO:0005911; GO:0006814; GO:0010035; GO:0015146; GO:0015150; GO:0015151; GO:0015750; GO:0015756; GO:0015757; GO:0015798; GO:0016021; GO:0016324; GO:0031526; GO:0035377; GO:0043229; GO:0048471; GO:0055056; GO:0070062; GO:0097708; GO:0098708; GO:0098719; GO:0106001; GO:0150104; GO:1904659	14788
14789	GO:0005794; GO:0005886; GO:0005887; GO:0016021	14789
14790	GO:0003333; GO:0005886; GO:0015171; GO:0015180; GO:0015193; GO:0015196; GO:0015293; GO:0015808; GO:0015824; GO:0015827; GO:0016021; GO:1904271; GO:1904556	14790
14791	GO:0005737; GO:0006914; GO:0032527	14791
14792	GO:0003333; GO:0005886; GO:0005887; GO:0006814; GO:0006868; GO:0015171; GO:0015186	14792
14793	GO:0005743; GO:0016021; GO:0055085	14793
14794	GO:0005347; GO:0005634; GO:0005739; GO:0005743; GO:0015217; GO:0015228; GO:0015866; GO:0015867; GO:0016021; GO:0035349; GO:0043262; GO:0080121; GO:0080122	14794
14795	GO:0006829; GO:0016021; GO:0046873	14795
14796	GO:0005886; GO:0005887; GO:0006811; GO:0006821; GO:0008271; GO:0008272; GO:0015106; GO:0015108; GO:0015116; GO:0015301; GO:0016021; GO:0016323; GO:0019531; GO:0019532; GO:0050428	14796
14797	GO:0005739; GO:0005759; GO:0008047; GO:0034553; GO:0045087; GO:0045333; GO:1904231	14797
14798	GO:0000438; GO:0000439; GO:0005634; GO:0005654; GO:0005669; GO:0005675; GO:0006281; GO:0006289; GO:0006366; GO:0016251; GO:0046872; GO:0047485; GO:0070816; GO:0097550	14798
14799	GO:0003677; GO:0015630; GO:0046872	14799
14800	GO:0005385; GO:0005887; GO:0006882; GO:0007165; GO:0010975; GO:0031113; GO:0036293; GO:0048471; GO:0071578; GO:1903561; GO:1903672	14800
14801	GO:0000127; GO:0003677; GO:0005654; GO:0005730; GO:0006383; GO:0031965; GO:0042791; GO:0042797	14801
14802	GO:0000438; GO:0000439; GO:0001671; GO:0003690; GO:0005634; GO:0005654; GO:0005669; GO:0005675; GO:0006281; GO:0006289; GO:0006366; GO:0016251; GO:0016607; GO:0070816	14802
14803	GO:0001618; GO:0001934; GO:0003723; GO:0003725; GO:0004998; GO:0005576; GO:0005615; GO:0005768; GO:0005769; GO:0005886; GO:0005887; GO:0005905; GO:0006826; GO:0006879; GO:0008235; GO:0009897; GO:0009986; GO:0010008; GO:0010628; GO:0010637; GO:0016020; GO:0016323; GO:0019901; GO:0030316; GO:0030669; GO:0030890; GO:0031334; GO:0031410; GO:0031623; GO:0033138; GO:0033572; GO:0035556; GO:0035690; GO:0042102; GO:0042470; GO:0042802; GO:0042803; GO:0043066; GO:0043123; GO:0043231; GO:0044877; GO:0045780; GO:0045830; GO:0048471; GO:0051092; GO:0055037; GO:0070062; GO:0072562; GO:0150104; GO:1900182; GO:1903561; GO:1990712; GO:1990830	14803
14804	GO:0003677; GO:0004803; GO:0006310; GO:0006313; GO:0015074; GO:0016740; GO:0043565; GO:0046872	14804
14805	GO:0000127; GO:0003677; GO:0004402; GO:0005654; GO:0005739; GO:0006383; GO:0006384; GO:0008047; GO:0042791; GO:0042797	14805
14806	GO:0000127; GO:0003677; GO:0005654; GO:0006383; GO:0006384; GO:0035914; GO:0042791; GO:0042797	14806
14807	GO:0000439; GO:0000462; GO:0005654; GO:0005669; GO:0005675; GO:0005730; GO:0005737; GO:0006289; GO:0006294; GO:0006362; GO:0006366; GO:0006367; GO:0070816; GO:0071480	14807
14808	GO:0001516; GO:0004497; GO:0004796; GO:0005506; GO:0005789; GO:0006690; GO:0016021; GO:0016705; GO:0019371; GO:0020037; GO:0030644; GO:0036134; GO:0045471; GO:0045907; GO:0070542; GO:0106256	14808
14809	GO:0000127; GO:0003677; GO:0005654; GO:0006383; GO:0016604; GO:0042791; GO:0042797	14809
14810	GO:0000122; GO:0000785; GO:0000902; GO:0000978; GO:0000981; GO:0001228; GO:0002070; GO:0005634; GO:0005737; GO:0006357; GO:0007028; GO:0007431; GO:0008340; GO:0016020; GO:0045927; GO:1990837	14810
14811	GO:0005634; GO:0006915; GO:0007224; GO:0016021; GO:0043065; GO:0060170; GO:0060271	14811
14812	GO:0004998; GO:0005886; GO:0005887; GO:0006826; GO:0006879; GO:0006898; GO:0006953; GO:0008235; GO:0009897; GO:0010039; GO:0031410; GO:0033572; GO:0039706; GO:0045807; GO:0045944; GO:0055072; GO:0071281; GO:0090277; GO:0140298; GO:1903319; GO:1990712	14812
14813	GO:0001701; GO:0005102; GO:0005385; GO:0005789; GO:0005886; GO:0006812; GO:0016020; GO:0016021; GO:0022890; GO:0048701; GO:0060173; GO:0071577	14813
14814	GO:0005337; GO:0005345; GO:0005415; GO:0005789; GO:0005886; GO:0005887; GO:0015213; GO:0015293; GO:0015389; GO:0015390; GO:0015860; GO:0015862; GO:0015864; GO:0031526; GO:0072531; GO:1901642; GO:1904823	14814
14815	GO:0001518; GO:0005244; GO:0005248; GO:0005887; GO:0006814; GO:0006954; GO:0009636; GO:0009791; GO:0019228; GO:0019233; GO:0030424; GO:0031402; GO:0034765; GO:0035725; GO:0048266; GO:0086010	14815
14816	GO:0005634; GO:0005737; GO:0005874; GO:0015630; GO:0031514; GO:0060271; GO:0060294	14816
14817	GO:0005634; GO:0005737; GO:0005815; GO:0005874; GO:0015630; GO:0030317; GO:0031514; GO:0036159; GO:0060271; GO:0060294	14817
14818	GO:0007286; GO:0030719; GO:0033391; GO:0043046; GO:0071546	14818
14819	GO:0000785; GO:0000978; GO:0000981; GO:0000987; GO:0001228; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005829; GO:0006357; GO:0008022; GO:0008134; GO:0032991; GO:0042789; GO:0045944; GO:1990837	14819
14820	GO:0002089; GO:0003729; GO:0005737; GO:0005759; GO:0007283; GO:0010608; GO:0033391; GO:0035770; GO:0047485; GO:0070306	14820
14821	GO:0001835; GO:0005794; GO:0015297; GO:0016021	14821
14822	GO:0000781; GO:0005634; GO:0005737; GO:0005829; GO:0007004; GO:0016020; GO:0016604; GO:0019901; GO:0031931; GO:0031932; GO:0032006; GO:0034399; GO:0042162; GO:0044877; GO:0050821; GO:0051879; GO:0060090; GO:0070209; GO:0071902; GO:1904263; GO:1904515	14822
14823	GO:0000139; GO:0005456; GO:0005459; GO:0005794; GO:0005887; GO:0005975; GO:0006464; GO:0008643; GO:0015297; GO:0015782; GO:0016021; GO:0030173	14823
14824	GO:0001669; GO:0005737; GO:0005886; GO:0005887; GO:0015280; GO:0016324; GO:0031514; GO:0034706; GO:0035725; GO:0050699; GO:0050891; GO:0050896; GO:0050909; GO:0055078; GO:0060170; GO:0070062; GO:0097228	14824
14825	GO:0001568; GO:0005102; GO:0005576; GO:0005886; GO:0007165; GO:0007368; GO:0007507; GO:0008083; GO:0009952; GO:0009986; GO:0038092; GO:0038100; GO:0048856; GO:0070697	14825
14826	GO:0000122; GO:0000287; GO:0003677; GO:0003684; GO:0003690; GO:0004844; GO:0005524; GO:0005634; GO:0005654; GO:0005886; GO:0006284; GO:0006285; GO:0006298; GO:0006325; GO:0008263; GO:0019104; GO:0019904; GO:0030983; GO:0031402; GO:0031404; GO:0032183; GO:0035511; GO:0040029; GO:0042803; GO:0043621; GO:0043739; GO:0045008; GO:0045995; GO:0080111; GO:0140297; GO:1902544	14826
14827	GO:0005160; GO:0005737; GO:0005769; GO:0006355; GO:0006886; GO:0006914; GO:0007165; GO:0007179; GO:0008333; GO:0016020; GO:0033263; GO:0034058; GO:0043231; GO:0046332	14827
14828	GO:0001756; GO:0003009; GO:0003300; GO:0005829; GO:0007512; GO:0008307; GO:0014898; GO:0030018; GO:0030240; GO:0030241; GO:0030674; GO:0030916; GO:0031432; GO:0031674; GO:0035994; GO:0035995; GO:0036122; GO:0044325; GO:0045214; GO:0048769; GO:0050982; GO:0051373; GO:0055003; GO:0055008; GO:0055013; GO:0060048; GO:0065003; GO:0070080	14828
14829	GO:0000785; GO:0000981; GO:0000987; GO:0003700; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006357; GO:0006366; GO:0007049; GO:0008134; GO:0008544; GO:0019904; GO:0043276; GO:0045944; GO:0051091; GO:0070345; GO:0090575; GO:1900087; GO:2000278	14829
14830	GO:0003723; GO:0005739; GO:0007140; GO:0007283; GO:0009566; GO:0030154; GO:0031047; GO:0034587; GO:0043046; GO:0071546; GO:0071547	14830
14831	GO:0000781; GO:0003697; GO:0005634; GO:0005654; GO:0010521; GO:0016233; GO:0032211; GO:0042162; GO:1990879	14831
14832	GO:0000187; GO:0001525; GO:0005154; GO:0005576; GO:0005615; GO:0005634; GO:0005789; GO:0005886; GO:0007173; GO:0008083; GO:0008284; GO:0009986; GO:0012507; GO:0016021; GO:0016323; GO:0030669; GO:0031410; GO:0033116; GO:0035556; GO:0042060; GO:0042493; GO:0043066; GO:0043406; GO:0045741; GO:0045840; GO:0048471; GO:0050679; GO:0051781; GO:0060749; GO:0072574	14832
14833	GO:0005634; GO:0005737; GO:0005829; GO:0007283; GO:0043231	14833
14834	GO:0000785; GO:0000981; GO:0003677; GO:0005634; GO:0005654; GO:0006357; GO:0007049; GO:0007507; GO:0008134; GO:0019904; GO:0045892; GO:0045944; GO:0051726; GO:0072686; GO:0090575	14834
14835	GO:0000082; GO:0000785; GO:0003677; GO:0005634; GO:0005667; GO:0005737; GO:0006357; GO:0006974; GO:0008134; GO:0043433; GO:0140297; GO:0140416; GO:2000134	14835
14836	GO:0000122; GO:0000785; GO:0000791; GO:0000978; GO:0000981; GO:0000987; GO:0001227; GO:0001228; GO:0002326; GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0005667; GO:0005737; GO:0006355; GO:0006357; GO:0007399; GO:0008134; GO:0030183; GO:0030890; GO:0031435; GO:0032991; GO:0033152; GO:0042803; GO:0043425; GO:0045666; GO:0045787; GO:0045893; GO:0045944; GO:0046982; GO:0051091; GO:0061629; GO:0070644; GO:0070888; GO:0090575; GO:0140297; GO:2000045	14836
14837	GO:0000791; GO:0003677; GO:0003887; GO:0003912; GO:0005634; GO:0005654; GO:0005829; GO:0006259; GO:0006303; GO:0006304; GO:0016363; GO:0033198; GO:0046872	14837
14838	GO:0000122; GO:0005102; GO:0005509; GO:0005634; GO:0005783; GO:0005794; GO:0005886; GO:0005887; GO:0005911; GO:0007157; GO:0007165; GO:0007411; GO:0016605; GO:0030054; GO:0030175; GO:0030425; GO:0030426; GO:0035584; GO:0042803; GO:0043005; GO:0043197; GO:0045202; GO:0045211; GO:0046982; GO:0048666; GO:0050839; GO:0051491; GO:0098609; GO:0098942	14838
14839	GO:0000165; GO:0001570; GO:0001837; GO:0001843; GO:0001933; GO:0001934; GO:0002062; GO:0002244; GO:0002248; GO:0003179; GO:0003180; GO:0003823; GO:0005114; GO:0005125; GO:0005576; GO:0005615; GO:0005634; GO:0005737; GO:0005796; GO:0005886; GO:0006468; GO:0006611; GO:0006754; GO:0006796; GO:0006954; GO:0007173; GO:0007179; GO:0007182; GO:0007183; GO:0007435; GO:0007507; GO:0008083; GO:0008284; GO:0008285; GO:0009611; GO:0009986; GO:0010575; GO:0010628; GO:0010629; GO:0010716; GO:0010718; GO:0010742; GO:0010763; GO:0010800; GO:0010862; GO:0010936; GO:0014008; GO:0016202; GO:0016477; GO:0017015; GO:0019899; GO:0021915; GO:0022408; GO:0030214; GO:0030308; GO:0030334; GO:0030335; GO:0030501; GO:0030509; GO:0031012; GO:0031093; GO:0031293; GO:0031334; GO:0031663; GO:0032270; GO:0032355; GO:0032570; GO:0032740; GO:0032801; GO:0032930; GO:0032967; GO:0033138; GO:0034713; GO:0034714; GO:0035307; GO:0042127; GO:0042306; GO:0042307; GO:0042802; GO:0043117; GO:0043406; GO:0043491; GO:0043536; GO:0043537; GO:0043552; GO:0043932; GO:0045216; GO:0045596; GO:0045599; GO:0045662; GO:0045786; GO:0045892; GO:0045893; GO:0045918; GO:0045930; GO:0045944; GO:0048298; GO:0048535; GO:0048642; GO:0048661; GO:0050680; GO:0050714; GO:0050731; GO:0050921; GO:0051098; GO:0051101; GO:0051726; GO:0051781; GO:0051897; GO:0055010; GO:0060312; GO:0060389; GO:0060390; GO:0060391; GO:0060395; GO:0060965; GO:0062023; GO:0070168; GO:0070374; GO:0070723; GO:0071407; GO:0071560; GO:0072562; GO:0085029; GO:0090263; GO:0097191; GO:1900126; GO:1900182; GO:1901203; GO:1901666; GO:1902894; GO:1902895; GO:1903077; GO:1903799; GO:1903800; GO:1904894; GO:1905313; GO:1990402; GO:2000679; GO:2000727	14839
